#Table1
petroMag_r,petroMagErr_r,extinction_r,petroMag_g,extinction_g,petroR50_r,petroR90_r,velDisp,dered_r,dered_g,objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
17.8188,0.02291548,0.04388062,19.18726,0.06343006,2.022896,6.268232,313.302,17.70287,19.09779,1237651067893121194,201.794119698444,65.3056062230904,21.11544,19.16122,17.74675,17.21092,16.89552,1302,301,6,423,679040548744488960,GALAXY,0.227612,603,52056,447
17.69454,0.01948081,0.04033123,19.11143,0.05829937,2.020378,5.973188,245.1557,17.55955,18.93821,1237651067893186786,202.312497824792,65.1087757818673,21.10245,18.99651,17.59988,17.05882,16.68289,1302,301,6,424,679061989221230592,GALAXY,0.2197874,603,52056,525
17.2366,0.01909372,0.04295683,18.79806,0.06209471,3.175282,9.241134,270.987,16.99693,18.45052,1237651067893252343,202.511561382583,65.0830762654726,20.73563,18.51261,17.03989,16.46158,16.1001,1302,301,6,425,679064188244486144,GALAXY,0.2197741,603,52056,533
17.72712,0.02051421,0.04142358,19.04156,0.05987837,2.124501,6.614773,215.7357,17.64835,18.96458,1237651067893317930,203.042243190866,65.16401761819,20.85168,19.02446,17.68978,17.16505,16.81601,1302,301,6,426,679073808971229184,GALAXY,0.2300986,603,52056,568
17.65991,0.01919178,0.04017793,18.75011,0.05807776,1.97625,5.843301,115.4659,17.48454,18.5755,1237651067893383273,203.009541574572,64.9878748708646,20.53954,18.63358,17.52471,17.02517,16.64832,1302,301,6,427,679076007994484736,GALAXY,0.1324191,603,52056,576
16.81288,0.01515703,0.04257164,17.89808,0.06153791,1.732304,5.29028,202.4763,16.63709,17.66436,1237651067893383302,203.189506914782,64.9672237648169,19.76551,17.7259,16.67966,16.24577,15.88272,1302,301,6,427,679077107506112512,GALAXY,0.1310504,603,52056,580
17.33367,0.01036961,0.04170011,18.38394,0.0602781,1.619162,4.753304,189.0637,17.21157,18.22323,1237651067893383344,203.339052842028,64.9886406529017,20.34569,18.28351,17.25327,16.82402,16.4794,1302,301,6,427,679087827744483328,GALAXY,0.1305815,603,52056,619
17.39624,0.02753776,0.0415151,18.46704,0.06001067,2.25403,7.16673,185.7973,17.27979,18.35683,1237651067893383347,203.312879958825,64.9413255112958,20.33374,18.41684,17.3213,16.80518,16.35564,1302,301,6,427,679085628721227776,GALAXY,0.1324089,603,52056,611
17.48793,0.01396753,0.04424208,18.52955,0.06395255,1.76573,5.317793,140.9404,17.35324,18.38658,1237651067893514303,203.697168650354,64.9320540540765,20.59904,18.45054,17.39748,16.97639,16.62328,1302,301,6,429,679085078965413888,GALAXY,0.1333671,603,52056,609
17.58081,0.02055964,0.04621965,18.85868,0.06681116,2.374349,7.448776,216.2697,17.54155,18.84454,1237651067893514336,203.752135737531,64.9140845107961,21.40737,18.91135,17.58777,17.09113,16.77118,1302,301,6,429,679084804087506944,GALAXY,0.2016195,603,52056,608
16.94218,0.01646845,0.04506142,17.98385,0.06513692,1.849103,5.758714,202.2686,16.81707,17.83746,1237651067893514407,204.014840320952,64.9161353887473,19.81154,17.9026,16.86213,16.42636,16.07179,1302,301,6,429,679083154820065280,GALAXY,0.1324299,603,52056,602
17.01951,0.01374827,0.08022732,18.1085,0.1159697,2.50323,6.582304,162.5743,16.75953,17.83165,1237651190281732129,126.282631452387,47.0088796729981,20.02214,17.94762,16.83976,16.36098,15.99061,1331,301,2,149,496668400181864448,GALAXY,0.129679,441,51868,533
16.50023,0.01378977,0.080743,17.58029,0.1167151,2.658988,8.710555,223.2305,16.37115,17.40184,1237651190281732397,126.252765657487,47.0465759339704,19.55476,17.51856,16.45189,15.9882,15.60067,1331,301,2,149,496669499693492224,GALAXY,0.1230041,441,51868,537
16.77547,0.008394273,0.08035216,17.84269,0.1161502,1.868479,5.865603,207.4608,16.66426,17.71247,1237651190281732438,126.311883765755,47.0668723668943,19.9283,17.82862,16.74461,16.27751,15.88605,1331,301,2,149,496669774571399168,GALAXY,0.1216305,441,51868,538
14.74868,0.02673374,0.07828735,15.84367,0.1131655,6.56065,21.65775,352.4865,14.53592,15.60609,1237651190281797662,126.371035640098,47.1335039349455,17.88358,15.71926,14.61421,14.13555,13.76183,1331,301,2,150,496681044565583872,GALAXY,0.1290448,441,51868,579
17.71644,0.01554567,0.07797164,18.76965,0.1127091,1.365941,4.071147,198.295,17.595,18.65988,1237651190281797862,126.42419481837,47.1087461958732,20.64142,18.77259,17.67297,17.2002,16.82054,1331,301,2,150,496680219931863040,GALAXY,0.1329399,441,51868,576
17.55678,0.01399921,0.07694461,18.59823,0.1112245,1.639377,4.361243,168.4539,17.31011,18.37249,1237651190281797911,126.440315404705,47.1294460695046,20.54284,18.48372,17.38706,16.89044,16.50755,1331,301,2,150,496680494809769984,GALAXY,0.1307667,441,51868,577
17.53833,0.01227381,0.07378159,18.55873,0.1066523,1.513156,4.43578,166.3068,17.38868,18.41185,1237651190281797952,126.581084787378,47.1136741154316,20.54511,18.5185,17.46246,17.01152,16.61532,1331,301,2,150,496687366757443584,GALAXY,0.1276407,441,51868,602
17.67006,0.01319396,0.069897,18.70681,0.1010371,1.529512,4.19786,176.6437,17.4665,18.52439,1237651190281863335,126.492210086083,47.2466846582605,20.69287,18.62543,17.5364,17.07032,16.6394,1331,301,2,151,496679945053956096,GALAXY,0.1252256,441,51868,575
18.70662,0.03333071,0.07121653,20.54622,0.1029445,1.470613,4.07109,285.0046,18.54795,20.27253,1237651190281863466,126.583927694815,47.2094080523999,21.80346,20.37548,18.61917,18.01645,17.65047,1331,301,2,151,496688191391164416,GALAXY,0.3085838,441,51868,605
17.30936,0.01514509,0.1180941,18.56026,0.1707067,2.126753,6.41528,260.7061,17.12294,18.40509,1237651190814867906,119.007518081483,40.4020470590967,20.4734,18.57579,17.24103,16.7031,16.29051,1331,301,3,92,489786282260588544,GALAXY,0.1984459,435,51882,72
16.36036,0.01022604,0.09367222,17.48306,0.1354045,2.192479,7.241262,289.4453,16.22461,17.31432,1237651190818472106,125.590655719582,47.1258177908102,19.5573,17.44972,16.31828,15.84094,15.43763,1331,301,3,147,496648883850471424,GALAXY,0.1285712,441,51868,462
17.31805,0.01091793,0.09120083,18.44731,0.1318321,1.727428,4.584714,184.8273,17.06889,18.14613,1237651190818472182,125.597912652205,47.0081786862376,20.34866,18.27797,17.16009,16.69047,16.3,1331,301,3,147,496651632629540864,GALAXY,0.1279662,441,51868,472
16.79311,0.009766134,0.09633274,17.82385,0.1392503,2.147055,6.469383,239.4474,16.57456,17.58921,1237651190818472216,125.52071203934,47.0861934641084,19.77427,17.72846,16.67089,16.19028,15.82541,1331,301,3,147,496651907507447808,GALAXY,0.1285905,441,51868,473
17.75817,0.01175858,0.09183646,18.83232,0.1327509,1.170582,3.072457,208.9744,17.57671,18.64195,1237651190818472245,125.606793801873,47.070950717054,20.76475,18.7747,17.66855,17.1971,16.83633,1331,301,3,147,496653281896982528,GALAXY,0.1213617,441,51868,478
17.63472,0.01604537,0.09246363,18.75334,0.1336575,1.575308,4.292516,205.9041,17.33758,18.39358,1237651190818472286,125.616665009357,47.1275151420569,20.26611,18.52724,17.43005,16.92362,16.56012,1331,301,3,147,496659054333028352,GALAXY,0.1297646,441,51868,499
17.68144,0.01358207,0.09355269,18.83494,0.1352317,1.392729,4.414599,198.3135,17.59895,18.68328,1237651190818537618,125.598780315917,47.1456084348909,21.0263,18.81852,17.6925,17.21251,16.80779,1331,301,3,148,496649708484192256,GALAXY,0.1319772,441,51868,465
16.7374,0.007855515,0.08590003,17.79249,0.1241697,1.875207,5.531613,175.9509,16.50117,17.53018,1237651190818537670,125.826601253775,47.0821743299653,19.37826,17.65435,16.58707,16.09363,15.69139,1331,301,3,148,496659329210935296,GALAXY,0.1263345,441,51868,500
17.72754,0.04279198,0.0883556,18.97904,0.1277193,1.444677,4.096362,175.901,17.55308,18.743,1237651190818537690,125.729766776675,47.1780991957875,20.90586,18.87072,17.64144,17.12925,16.75165,1331,301,3,148,496654931164424192,GALAXY,0.1438917,441,51868,484
17.04638,0.02209069,0.084902,18.13973,0.122727,1.894521,5.263218,182.3118,16.72928,17.81207,1237651190818603180,125.846864501889,47.2101228893422,19.84413,17.9348,16.81418,16.34232,15.96595,1331,301,3,149,496654656286517248,GALAXY,0.1291985,441,51868,483
17.73823,0.01653098,0.07792563,18.79004,0.1126426,1.619841,4.90273,146.0362,17.61916,18.62435,1237651190818734304,126.314692827883,47.508383800626,20.56309,18.73699,17.69708,17.25089,16.89973,1331,301,3,151,496697262362093568,GALAXY,0.1262805,441,51868,638
17.27641,0.02251713,0.07447713,18.3362,0.1076577,1.9103,5.352594,163.1545,17.2488,18.31618,1237651190818734308,126.361680657931,47.4859415931368,20.24442,18.42384,17.32327,16.84439,16.43618,1331,301,3,151,496697812117907456,GALAXY,0.1262239,441,51868,640
17.18572,0.01596499,0.08636847,18.36427,0.1248469,1.806927,6.116219,271.4523,17.1275,18.2739,1237651191355211954,124.739423822111,47.0440214597524,20.41884,18.39875,17.21387,16.70558,16.29808,1331,301,4,145,496634865077217280,GALAXY,0.1419974,441,51868,411
16.94002,0.02180808,0.07763797,18.02269,0.1122268,2.027284,6.27615,227.7393,16.71147,17.84458,1237651191355212079,124.85129510538,47.1253448597193,20.12686,17.95681,16.78911,16.2869,15.89947,1331,301,4,145,496635139955124224,GALAXY,0.1417185,441,51868,412
17.51228,0.0100565,0.1129916,18.60109,0.163331,1.180224,3.381892,198.0364,17.32722,18.36211,1237651191892213949,124.64685561194,47.4737961623359,20.69918,18.52544,17.44021,16.96949,16.6062,1331,301,5,147,496663727257446400,GALAXY,0.1296283,441,51868,516
17.11341,0.01723272,0.1098133,18.20432,0.1587366,1.880355,6.288347,218.3015,17.00248,18.05583,1237651191892214000,124.658618056793,47.5318893702279,20.24047,18.21457,17.11229,16.62077,16.2588,1331,301,5,147,496664002135353344,GALAXY,0.1296229,441,51868,517
17.38511,0.03022436,0.1017162,18.43264,0.1470322,1.757717,5.291317,185.8755,17.11208,18.17851,1237651191892345011,124.85026241219,47.7770377730576,20.52874,18.32554,17.2138,16.68054,16.27025,1331,301,5,149,496664551891167232,GALAXY,0.1267739,441,51868,519
17.0136,0.03715075,0.09867177,18.40667,0.1426314,2.277564,6.695642,259.5933,16.72657,18.02932,1237651191892345039,124.99320012201,47.731578056308,20.39822,18.17195,16.82524,16.29215,15.93839,1331,301,5,149,496674997251631104,GALAXY,0.1841024,441,51868,557
17.66303,0.01469816,0.09603107,18.86263,0.1388143,1.609864,4.796698,220.8024,17.48956,18.69798,1237651191892345117,125.028902461416,47.7990439920901,21.04222,18.83679,17.58559,17.06846,16.67296,1331,301,5,149,496671148960933888,GALAXY,0.1843499,441,51868,543
17.49968,0.01346034,0.1003697,18.58025,0.1450859,1.184637,3.511864,207.8479,17.34293,18.40846,1237651191892476148,125.256727043378,47.9835471638562,20.76146,18.55354,17.4433,16.9596,16.59528,1331,301,5,151,496675272129538048,GALAXY,0.1415987,441,51868,558
17.67951,0.02269965,0.08747792,18.74218,0.1264506,1.848485,5.440366,151.5543,17.5249,18.57796,1237651192426398013,119.050914656904,42.9127214254803,20.64355,18.70441,17.61238,17.10364,16.71052,1331,301,6,106,488815413543593984,GALAXY,0.1441468,434,51885,636
16.37298,0.01782598,0.08992925,17.63865,0.129994,4.311836,13.15176,256.2302,16.18003,17.43407,1237651192430264499,126.636852434739,49.9606589589501,19.41165,17.56406,16.26996,15.72775,15.36673,1331,301,6,165,497661809172441088,GALAXY,0.1770156,442,51882,51
17.56333,0.02036124,0.04123965,18.6554,0.0596125,1.711523,5.586654,243.1077,17.57405,18.69093,1237651211212554504,254.849887700888,60.1684362833627,20.74963,18.75055,17.61529,17.15725,16.76034,1336,301,1,40,397531206373107712,GALAXY,0.1474017,353,51703,322
17.4201,0.01499558,0.03853971,18.47655,0.0557097,2.49693,6.835844,166.9893,17.31336,18.37411,1237651211212620031,254.924989782164,60.1003069130192,20.19495,18.42982,17.3519,16.88347,16.52708,1336,301,1,41,397533955152177152,GALAXY,0.1478943,353,51703,332
17.63731,0.01108112,0.0384623,18.70421,0.0555978,1.568491,4.318179,188.5926,17.53833,18.62729,1237651211212620050,254.959685734333,60.0905794381746,20.66504,18.68289,17.57679,17.11516,16.75103,1336,301,1,41,397534779785897984,GALAXY,0.144373,353,51703,335
17.24448,0.01847356,0.05147859,18.37784,0.07441304,2.568317,8.122468,179.5629,17.12627,18.26703,1237651211212816639,255.467403427721,59.6507990329619,20.46007,18.34145,17.17775,16.69922,16.33965,1336,301,1,44,397550997582407680,GALAXY,0.1583639,353,51703,394
17.76234,0.02191462,0.04618978,19.47418,0.06676798,2.173151,6.601589,261.1691,17.61891,19.16538,1237651211213078930,255.745845207272,59.1545389101025,22.42039,19.23215,17.6651,17.11937,16.74452,1336,301,1,48,397525983692875776,GALAXY,0.2308947,353,51703,303
18.0547,0.0313106,0.05097467,20.17012,0.0736846,2.50797,7.829939,222.0676,17.94714,19.69107,1237651211213144417,255.909931035197,59.0001471497397,25.74685,19.76476,17.99811,17.40671,17.03736,1336,301,1,49,397516637844039680,GALAXY,0.3053776,353,51703,269
17.47653,0.008530803,0.05602129,18.50613,0.08097957,1.361249,3.611595,199.7211,17.37724,18.3866,1237651211213209816,256.246230581526,58.9168544857005,20.47639,18.46758,17.43326,17.00677,16.63805,1336,301,1,50,397519111745202176,GALAXY,0.1139349,353,51703,278
18.28198,0.02749266,0.05925363,19.98493,0.08565195,2.050319,5.862612,262.1946,18.09238,19.76167,1237651211213275527,256.199017308604,58.7645540194417,22.47604,19.84732,18.15163,17.58764,17.21371,1336,301,1,51,397520761012643840,GALAXY,0.2959228,353,51703,284
16.71912,0.0157229,0.05252734,17.73026,0.07592901,1.67118,4.799833,193.1041,16.54297,17.54382,1237651211213340814,256.434496660087,58.5389469147443,19.59769,17.61975,16.5955,16.1591,15.79102,1336,301,1,52,397510590530086912,GALAXY,0.1109127,353,51703,247
16.76526,0.01352106,0.05270702,17.78553,0.07618875,2.305851,6.609924,190.6073,16.5876,17.59884,1237651211213406254,256.417341999683,58.4846193151322,19.62142,17.67503,16.64031,16.22846,15.89978,1336,301,1,53,397513064431249408,GALAXY,0.1120772,353,51703,256
16.4347,0.01097262,0.0526809,17.49549,0.07615099,4.541784,14.4879,182.8044,16.40209,17.4317,1237651211213406425,256.433334009552,58.5003405384717,19.50257,17.50785,16.45477,16.07023,15.62866,1336,301,1,53,397512789553342464,GALAXY,0.1135698,353,51703,255
17.22868,0.03895481,0.04450252,18.50349,0.06432903,2.039404,5.869649,238.1876,17.01801,18.30107,1237651211749425511,255.792701690927,60.3796914027379,20.73405,18.3654,17.06251,16.49788,16.05987,1336,301,2,40,397535604419618816,GALAXY,0.1679306,353,51703,338
18.58471,0.03432494,0.03794637,20.12218,0.05485202,1.807084,5.67186,358.5781,18.55788,20.18346,1237651211749556686,256.215918177525,60.0914442147853,22.72381,20.23831,18.59583,17.95424,17.53052,1336,301,2,42,397545774902175744,GALAXY,0.3361289,353,51703,375
16.36542,0.0083285,0.04517929,17.39686,0.0653073,3.815785,10.40991,176.7447,16.43019,17.50552,1237651211749621939,256.153546622593,60.0232132096766,19.72013,17.57082,16.47536,15.92065,15.44543,1336,301,2,43,397572712937056256,GALAXY,0.0771386,353,51703,473
17.70166,0.02627382,0.08251277,19.31841,0.1192734,2.866964,8.086525,241.948,17.48115,18.97844,1237651211750015415,256.767248215947,59.1285467147617,21.99931,19.09771,17.56366,16.97962,16.66553,1336,301,2,49,397507017117296640,GALAXY,0.2635424,353,51703,234
16.86971,0.009881271,0.06600094,17.92137,0.0954053,2.617782,7.889138,182.2803,16.67922,17.72227,1237651211750146376,256.765487057556,58.8546976144238,19.7899,17.81767,16.74522,16.26096,15.86642,1336,301,2,51,397503993460320256,GALAXY,0.1274558,353,51703,223
17.04363,0.009261998,0.08699103,18.09481,0.1257468,2.010514,5.998466,206.8249,16.88959,17.93103,1237651211750146395,257.093790754247,58.8912728830179,20.09462,18.05677,16.97658,16.50568,16.14453,1336,301,2,51,397495197367298048,GALAXY,0.1269182,353,51703,191
18.33301,0.04424006,0.06895679,19.77029,0.09967802,1.97513,5.599243,114.4093,18.24535,19.59233,1237651211750408389,257.481040964047,58.3966908855564,21.09722,19.69201,18.3143,17.73884,17.50786,1336,301,2,55,397475955913811968,GALAXY,0.2436491,353,51703,121
17.07837,0.009123471,0.06431735,18.1023,0.09297163,1.791215,5.184197,191.5679,16.94304,17.94823,1237651211750408406,257.248836265381,58.3464754942867,20.17965,18.0412,17.00736,16.56251,16.21479,1336,301,2,55,397501519559157760,GALAXY,0.1153683,353,51703,214
17.58453,0.02395449,0.06243288,18.59429,0.09024762,1.892213,5.908371,179.5997,17.4719,18.59021,1237651211750408481,257.377904286263,58.29933912867,20.62449,18.68046,17.53434,17.01033,16.59883,1336,301,2,55,397476780547532800,GALAXY,0.1264691,353,51703,124
16.52496,0.008075301,0.05790507,17.52391,0.0837026,2.396686,7.377286,196.5492,16.38934,17.39921,1237651211750408484,257.259874510865,58.2743432544482,19.40401,17.48291,16.44725,16.00471,15.64364,1336,301,2,55,397498221024274432,GALAXY,0.1276045,353,51703,202
17.45283,0.01410605,0.05257248,18.52966,0.07599427,1.836306,5.27025,180.9443,17.29252,18.39008,1237651211750474088,257.342220304793,58.119319261115,20.50004,18.46607,17.34509,16.89124,16.57434,1336,301,2,56,397503168826599424,GALAXY,0.1587997,353,51703,220
18.1408,0.0175312,0.06299675,19.61942,0.0910627,1.632211,4.470137,272.5134,17.99422,19.51938,1237651211750474178,257.604540499339,58.1863019505331,21.47582,19.61044,18.05721,17.48353,17.01537,1336,301,2,56,397476230791718912,GALAXY,0.250807,353,51703,122
17.31078,0.008933035,0.05177134,18.33228,0.07483621,1.485006,4.027635,230.6178,17.18482,18.1869,1237651212286165256,256.220081369144,60.8253109038672,20.35667,18.26174,17.23659,16.78804,16.40165,1336,301,3,38,397543301001013248,GALAXY,0.1070942,353,51703,366
17.45418,0.01568946,0.05100079,18.47949,0.07372237,2.597724,7.174057,195.8899,17.17431,18.24949,1237651212286230839,256.263085957739,60.7122636219755,20.21955,18.32322,17.22531,16.74082,16.33159,1336,301,3,39,397541926611478528,GALAXY,0.1629489,353,51703,361
17.45378,0.01260847,0.04916554,18.48825,0.07106949,1.481456,3.915231,169.2981,17.31768,18.32414,1237651212286558509,256.862705840637,59.9589267682778,20.35231,18.39521,17.36685,16.93807,16.60428,1336,301,3,44,397578760251009024,GALAXY,0.1252356,353,51703,495
17.92311,0.02719848,0.2294098,19.50121,0.3316152,2.032988,6.443719,266.2805,17.70565,19.05571,1237648672922600305,246.318352308932,-0.941290759426968,21.55489,19.38733,17.93506,17.37978,16.97697,745,301,1,585,409861409627727872,GALAXY,0.2144425,364,52000,123
17.79168,0.01406445,0.2267946,19.23646,0.3278348,1.432163,4.094491,291.6626,17.70225,19.03233,1237648672922796213,246.778050427174,-0.871629387134305,21.76596,19.36016,17.92905,17.38287,16.96241,745,301,1,588,409853713046333440,GALAXY,0.2165713,364,52000,95
17.58124,0.0217113,0.2354849,18.99907,0.3403968,2.157643,7.223626,286.1379,17.32641,18.6179,1237648672922862552,246.943531294828,-0.899319165100154,20.90712,18.95829,17.56189,17.01463,16.62929,745,301,1,589,409850689389357056,GALAXY,0.207579,364,52000,84
17.68074,0.02111675,0.2125402,18.81338,0.3072299,2.016457,6.311473,228.341,17.37126,18.4259,1237648673459274497,245.930939928372,-0.437502338623652,20.63009,18.73313,17.5838,17.07881,16.69786,745,301,2,582,409889996930050048,GALAXY,0.1414574,364,52000,227
17.50107,0.01420095,0.2199242,18.67068,0.3179035,1.689285,5.264184,186.4053,17.24391,18.37982,1237648673996931887,247.678551157421,-0.0816827616959905,20.89666,18.69772,17.46383,16.9512,16.57,745,301,3,594,409838045005637632,GALAXY,0.1745856,364,52000,38
18.18576,0.02373474,0.2374362,19.85649,0.3432174,1.697762,5.225832,238.4083,17.88983,19.39323,1237648702993990558,246.323045863638,-1.23392311501769,22.07684,19.73645,18.12727,17.54085,17.17855,752,301,1,686,409860859871913984,GALAXY,0.267996,364,52000,121
17.76991,0.02061881,0.227984,19.53722,0.3295541,2.216914,6.179475,269.1388,17.37168,18.93819,1237648702994056150,246.429001692948,-1.184446220486,21.73734,19.26774,17.59967,16.96229,16.56371,752,301,1,687,409861134749820928,GALAXY,0.2849626,364,52000,122
18.01223,0.01585948,0.260081,19.32109,0.3759508,1.593059,4.396662,193.1832,17.63009,18.78434,1237648702994514412,247.41395150897,-1.09248016469278,21.40074,19.16029,17.89017,17.37531,16.94293,752,301,1,694,409829523790522368,GALAXY,0.1531241,364,52000,7
17.98871,0.01532268,0.2424562,19.25686,0.3504739,1.566222,4.276403,227.6962,17.57466,18.73209,1237648703524765941,232.271222894263,-0.748570353875346,20.7582,19.08257,17.81712,17.27147,16.7837,752,301,2,593,408781963902609408,GALAXY,0.1537978,363,51989,292
17.6584,0.01815762,0.2393118,18.98951,0.3459287,2.074582,6.376775,233.8651,17.33299,18.55808,1237648703524831472,232.43752524697,-0.632350389830645,21.33334,18.90401,17.57231,17.01299,16.54791,752,301,2,594,408786361949120512,GALAXY,0.1665494,363,51989,308
17.5461,0.02014679,0.2307491,18.9733,0.333551,2.011535,6.710448,240.7563,17.33243,18.64504,1237648703531188797,246.9968244089,-0.76178151781601,21.02557,18.97859,17.56318,17.01875,16.59074,752,301,2,691,409841618418427904,GALAXY,0.2164464,364,52000,51
18.15367,0.0436108,0.2376788,19.59939,0.343568,1.438626,3.940942,236.1292,17.84508,19.2149,1237648703531253939,247.114719361678,-0.773826126733571,23.10612,19.55847,18.08276,17.48553,17.13335,752,301,2,692,409842168174241792,GALAXY,0.2100388,364,52000,53
16.71024,0.01366786,0.2307587,18.01065,0.3335649,3.361989,10.79023,268.2989,16.48396,17.67713,1237648704061702467,232.52427851676,-0.376330601907449,19.98353,18.0107,16.71472,16.19872,15.75435,752,301,3,594,408788560972376064,GALAXY,0.1537527,363,51989,316
17.20761,0.01551905,0.2081815,18.31925,0.3009293,1.414368,4.209692,192.0747,16.93219,17.93671,1237648704067535561,245.831594723723,-0.390506126542943,20.46274,18.23764,17.14038,16.66432,16.24353,752,301,3,683,409890821563770880,GALAXY,0.09532382,364,52000,230
17.76979,0.02271749,0.1860831,19.13939,0.2689858,2.55524,7.881721,351.8927,17.36118,18.59713,1237648704067666820,246.050570701569,-0.22542590355501,20.56195,18.86612,17.54727,16.95662,16.50918,752,301,3,685,409882025470748672,GALAXY,0.216654,364,52000,198
